,year,selling_price,km_driven,brand,fuel,seller,transmission,owner
288,14,12.765691290604371,11.407576060361786,Mahindra_Bolero,Diesel,Individual,Manual,Second Owner
289,5,14.151983508870947,10.12667110305036,Mahindra_XUV500,Diesel,Dealer,Manual,First Owner
290,7,12.793862088206213,8.294299608857235,Tata_Tiago,Petrol,Individual,Manual,First Owner
291,7,14.077875591662238,9.210440366976517,Mahindra_Marazzo,Diesel,Individual,Manual,First Owner
292,10,13.592368256649284,9.61587214452889,Renault_Duster,Diesel,Individual,Manual,First Owner
293,7,12.345834587905333,10.308985993422082,Hyundai_EON,Petrol,Individual,Manual,First Owner
294,11,12.660331092405906,10.62135173563291,Maruti_Wagon,Petrol,Dealer,Manual,First Owner
295,13,11.736077016252437,10.239995502805316,Chevrolet_Spark,Petrol,Individual,Manual,First Owner
296,6,13.45883704259595,9.680406499268875,Maruti_Baleno,Petrol,Individual,Manual,First Owner
297,10,11.982935344196433,11.156264806643742,Hyundai_EON,Petrol,Individual,Manual,First Owner
298,8,13.180634172318978,9.290352309945568,Ford_Figo,Petrol,Dealer,Manual,First Owner
299,7,13.343907249914384,9.594377532670727,Ford_Figo,Diesel,Dealer,Manual,First Owner
300,16,12.429220196836383,10.819798284210286,Hyundai_i10,Petrol,Individual,Manual,First Owner
301,9,13.279368835614243,10.839600519357369,Mahindra_Bolero,Diesel,Dealer,Manual,First Owner
302,10,13.122365377402328,10.12667110305036,Hyundai_Verna,Petrol,Individual,Manual,First Owner
303,11,12.765691290604371,10.308985993422082,Chevrolet_Sail,Petrol,Individual,Manual,First Owner
304,11,13.112315061750808,11.289794413577894,Honda_City,Diesel,Dealer,Manual,First Owner
305,8,13.122365377402328,10.819798284210286,Hyundai_Grand,Petrol,Individual,Manual,First Owner
306,10,12.971542813248437,12.206077645517674,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
307,12,12.75130259456002,10.691967639914864,Hyundai_Grand,Petrol,Dealer,Manual,First Owner
308,10,13.122365377402328,9.210440366976517,Maruti_Baleno,Petrol,Individual,Manual,First Owner
309,6,12.959846800844963,9.883335864325275,Tata_Tiago,Petrol,Individual,Manual,First Owner
310,20,11.289794413577894,10.596659732783579,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
311,14,11.571203807011969,10.819798284210286,Chevrolet_Beat,Diesel,Individual,Manual,First Owner
312,16,12.100717685412471,10.752163034994716,Maruti_A-Star,Petrol,Individual,Manual,First Owner
313,10,12.429220196836383,10.596659732783579,Datsun_GO,Petrol,Individual,Manual,Second Owner
314,14,12.765691290604371,11.289794413577894,Skoda_Yeti,Diesel,Individual,Manual,First Owner
315,23,11.002116507732017,11.289794413577894,Maruti_Zen,Petrol,Individual,Manual,Second Owner
316,7,13.710151153416941,10.085850775128717,Hyundai_Verna,Diesel,Individual,Manual,First Owner
317,8,13.45883704259595,9.96038759966894,Ford_Aspire,Diesel,Dealer,Manual,First Owner
318,12,14.508658238524095,12.027089510001618,BMW_3,Diesel,Dealer,Automatic,First Owner
319,8,13.815511557963774,10.596659732783579,Maruti_Ertiga,Diesel,Individual,Manual,First Owner
320,14,14.13396501635527,11.002116507732017,BMW_X1,Diesel,Individual,Automatic,First Owner
321,9,14.403297778421795,11.859637947982224,Toyota_Innova,Diesel,Dealer,Manual,First Owner
322,18,11.982935344196433,11.695255355062795,Chevrolet_Tavera,Diesel,Individual,Manual,Third Owner
323,13,13.171155446333852,11.849404844423074,Mitsubishi_Outlander,Petrol,Individual,Automatic,First Owner
324,13,13.652992804936396,12.268178522687217,Mahindra_XUV500,Diesel,Dealer,Manual,First Owner
325,6,13.592368256649284,10.308985993422082,Maruti_Baleno,Diesel,Individual,Manual,First Owner
326,8,13.45883704259595,11.392293374609096,Ford_Figo,Diesel,Dealer,Manual,First Owner
327,7,13.592368256649284,10.12667110305036,Maruti_Swift,Diesel,Individual,Manual,First Owner
328,8,13.26212705890841,9.90353755128617,Hyundai_i20,Petrol,Individual,Manual,Second Owner
329,13,12.765691290604371,11.608244735642321,Renault_Duster,Diesel,Individual,Manual,Second Owner
330,17,12.429220196836383,11.695255355062795,Maruti_Swift,Diesel,Individual,Manual,Third Owner
331,14,13.304686600863562,11.916221555793554,Ford_Endeavour,Diesel,Dealer,Manual,Second Owner
332,18,12.821260987319457,11.51293546492023,Mahindra_Scorpio,Diesel,Individual,Manual,Third Owner
333,19,11.289794413577894,11.695255355062795,Maruti_Baleno,Petrol,Individual,Manual,Third Owner
334,22,10.819798284210286,11.695255355062795,Tata_Indica,Diesel,Individual,Manual,Second Owner
335,7,13.710151153416941,10.12667110305036,Hyundai_Verna,Diesel,Individual,Manual,First Owner
336,11,12.611541086966115,10.463131911491967,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
337,23,11.736077016252437,10.596659732783579,Tata_Indica,Petrol,Individual,Manual,First Owner
338,10,13.102162710901053,11.002116507732017,Maruti_Swift,Diesel,Individual,Manual,Second Owner
339,13,12.611541086966115,10.819798284210286,Toyota_Etios,Diesel,Individual,Manual,Second Owner
340,12,10.915106645867503,10.12667110305036,Tata_Nano,Petrol,Individual,Manual,Fourth & Above Owner
341,9,12.765691290604371,10.12667110305036,Hyundai_Grand,Petrol,Individual,Manual,First Owner
342,6,13.534474352733596,8.987321812850125,Hyundai_Grand,Diesel,Individual,Manual,First Owner
343,8,13.487007879880162,11.002116507732017,Maruti_Ertiga,Diesel,Individual,Manual,First Owner
344,19,12.345834587905333,12.206077645517674,Mahindra_Bolero,Diesel,Individual,Manual,Third Owner
345,7,13.910821646859095,9.90353755128617,Mahindra_Scorpio,Diesel,Individual,Manual,First Owner
346,12,12.899222326086994,11.51293546492023,Volkswagen_Polo,Petrol,Individual,Manual,First Owner
347,10,12.765691290604371,11.156264806643742,Hyundai_Xcent,Diesel,Individual,Manual,Second Owner
348,13,11.976665770490767,11.127277689932466,Chevrolet_Beat,Diesel,Dealer,Manual,First Owner
349,8,13.217675375388819,10.545367754151743,Maruti_Swift,Petrol,Dealer,Manual,First Owner
350,12,12.721888795877375,11.289794413577894,Maruti_Ritz,Diesel,Dealer,Manual,First Owner
351,11,12.128116509451258,11.184435286790631,Tata_Indigo,CNG,Dealer,Manual,First Owner
352,13,12.345834587905333,11.225256725762893,Maruti_Eeco,CNG,Dealer,Manual,First Owner
353,11,12.323860125621126,10.668978650219241,Maruti_Estilo,Petrol,Dealer,Manual,First Owner
354,18,12.429220196836383,11.695255355062795,Maruti_Swift,Petrol,Individual,Manual,Second Owner
355,10,12.899222326086994,11.51293546492023,Tata_Zest,Diesel,Individual,Manual,First Owner
356,11,13.060490101343552,12.001511614739405,Maruti_Swift,Diesel,Individual,Manual,First Owner
357,7,12.611541086966115,10.12667110305036,Maruti_Alto,Petrol,Individual,Automatic,First Owner
358,14,11.884495917930655,10.12667110305036,Maruti_Alto,Petrol,Individual,Manual,First Owner
359,18,11.51293546492023,11.407576060361786,Maruti_SX4,Petrol,Individual,Manual,Second Owner
360,11,13.122365377402328,11.156264806643742,Mahindra_Scorpio,Diesel,Individual,Manual,Second Owner
361,15,11.775297421715827,11.49273296168228,Hyundai_Santro,CNG,Individual,Manual,Second Owner
362,15,12.388398368982115,11.313571679778757,Chevrolet_Cruze,Diesel,Individual,Manual,First Owner
363,12,11.918397239722838,11.289794413577894,Ford_Figo,Diesel,Individual,Manual,Second Owner
364,8,12.506180941677357,10.596659732783579,Renault_KWID,Petrol,Individual,Manual,First Owner
365,11,12.899222326086994,11.407576060361786,Maruti_Swift,Diesel,Individual,Manual,First Owner
366,13,12.206077645517674,10.736418414365374,Hyundai_EON,Petrol,Individual,Manual,First Owner
367,13,13.217675375388819,11.289794413577894,Mahindra_XUV500,Diesel,Individual,Manual,First Owner
368,7,12.691583538230217,10.463131911491967,Renault_KWID,Petrol,Individual,Manual,First Owner
369,8,13.664688831019712,11.315461843566249,Skoda_Rapid,Diesel,Individual,Automatic,First Owner
370,13,13.304686600863562,12.206077645517674,Mahindra_XUV500,Diesel,Individual,Manual,First Owner
371,16,11.736077016252437,11.156264806643742,Chevrolet_Spark,Petrol,Individual,Manual,First Owner
372,25,11.002116507732017,10.596659732783579,Maruti_800,Petrol,Individual,Manual,Third Owner
373,15,12.611541086966115,11.695255355062795,Chevrolet_Tavera,Diesel,Individual,Manual,Third Owner
374,18,12.154784614286667,11.002116507732017,Ford_Fiesta,Petrol,Individual,Manual,Third Owner
375,12,12.899222326086994,11.608244735642321,Maruti_Ertiga,Diesel,Individual,Manual,First Owner
376,14,12.468440756144114,11.48247656671073,Tata_Manza,Diesel,Individual,Manual,Second Owner
377,8,12.899222326086994,10.308985993422082,Maruti_Swift,Petrol,Individual,Manual,First Owner
378,15,12.429220196836383,10.596659732783579,Hyundai_i20,Petrol,Individual,Manual,First Owner
379,6,13.304686600863562,9.210440366976517,Hyundai_Grand,Petrol,Individual,Manual,First Owner
380,15,12.07254696717504,10.859921648713133,Maruti_Zen,Petrol,Individual,Manual,First Owner
381,14,13.017005083966255,12.206077645517674,Toyota_Innova,Diesel,Individual,Manual,Third Owner
382,6,12.765691290604371,9.61587214452889,Tata_Tiago,Petrol,Individual,Automatic,Second Owner
383,7,13.592368256649284,10.819798284210286,Maruti_Vitara,Diesel,Individual,Manual,First Owner
384,14,12.429220196836383,11.156264806643742,Maruti_Swift,Petrol,Individual,Manual,Second Owner
385,6,13.304686600863562,9.210440366976517,Maruti_Swift,Petrol,Individual,Manual,First Owner
386,8,13.304686600863562,11.407576060361786,Maruti_Swift,Diesel,Individual,Manual,First Owner
387,9,11.775297421715827,10.596659732783579,Maruti_Alto,Petrol,Individual,Manual,First Owner
388,19,11.407576060361786,11.035050941343924,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
389,8,13.296318365198623,10.407318772389159,Hyundai_i20,Petrol,Individual,Manual,Second Owner
390,11,12.154784614286667,10.596659732783579,Hyundai_EON,Petrol,Individual,Manual,Second Owner
391,26,10.819798284210286,11.695255355062795,Hyundai_Santro,Petrol,Individual,Manual,Second Owner
392,18,11.461642696843066,11.289794413577894,Maruti_Wagon,Petrol,Individual,Manual,First Owner
393,9,13.815511557963774,11.156264806643742,Tata_Safari,Diesel,Individual,Manual,First Owner
394,19,12.301387370778713,12.301387370778713,Mahindra_Scorpio,Petrol,Individual,Manual,Second Owner
395,15,12.899222326086994,10.819798284210286,Mahindra_Bolero,Diesel,Individual,Manual,First Owner
396,10,12.660331092405906,10.714439990727769,Datsun_GO,Petrol,Individual,Manual,Second Owner
397,11,13.815511557963774,11.608244735642321,Toyota_Fortuner,Diesel,Individual,Manual,First Owner
398,11,13.122365377402328,10.799595985047786,Ford_Ecosport,Diesel,Individual,Manual,First Owner
399,7,14.285514812209815,10.463131911491967,Mahindra_XUV500,Diesel,Individual,Automatic,First Owner
400,8,13.122365377402328,11.982935344196433,Mahindra_Supro,Diesel,Individual,Manual,First Owner
401,18,11.156264806643742,12.100717685412471,Maruti_Alto,Petrol,Individual,Manual,Third Owner
402,18,11.561725152903833,11.002116507732017,Maruti_800,Petrol,Individual,Manual,Second Owner
403,17,12.899222326086994,11.608244735642321,Ford_Endeavour,Diesel,Individual,Manual,Third Owner
404,21,11.289794413577894,11.002116507732017,Maruti_Wagon,Petrol,Individual,Manual,Third Owner
405,9,12.611541086966115,10.308985993422082,Maruti_Alto,Petrol,Individual,Manual,First Owner
406,8,12.92391243868049,10.596659732783579,Mahindra_KUV,Diesel,Individual,Manual,First Owner
407,16,12.429220196836383,11.156264806643742,Maruti_Swift,Petrol,Individual,Manual,First Owner
408,15,12.429220196836383,11.695255355062795,Tata_New,Diesel,Individual,Manual,Second Owner
409,13,12.278397958261774,11.289794413577894,Maruti_Swift,Diesel,Individual,Manual,Third Owner
410,10,14.151983508870947,11.695255355062795,Toyota_Fortuner,Diesel,Individual,Manual,First Owner
411,7,13.07107218827772,9.90353755128617,Honda_Brio,Petrol,Individual,Manual,First Owner
412,7,13.07107218827772,9.99884318585288,Honda_Brio,Petrol,Individual,Manual,First Owner
413,17,11.225256725762893,10.463131911491967,Chevrolet_Spark,Petrol,Individual,Manual,Second Owner
414,12,12.206077645517674,11.695255355062795,Chevrolet_Sail,Diesel,Individual,Manual,Second Owner
415,6,13.26212705890841,8.987321812850125,Tata_Tiago,Petrol,Individual,Manual,First Owner
416,14,11.918397239722838,10.596659732783579,Maruti_Ritz,Diesel,Individual,Manual,Second Owner
417,7,13.652992804936396,9.210440366976517,Maruti_Vitara,Diesel,Individual,Manual,First Owner
418,6,12.765691290604371,10.308985993422082,Hyundai_Santro,Petrol,Individual,Manual,First Owner
419,14,13.217675375388819,10.896757843893464,Ford_Endeavour,Diesel,Individual,Manual,Second Owner
420,8,12.706850963741102,11.296980938382712,Hyundai_Verna,Petrol,Individual,Manual,First Owner
421,8,13.85952744338105,10.12667110305036,Honda_City,Diesel,Individual,Manual,First Owner
422,14,12.611541086966115,11.755879486687116,Hyundai_Verna,Diesel,Individual,Manual,Second Owner
423,10,12.367345048436391,10.618983136759836,Hyundai_EON,Petrol,Dealer,Manual,First Owner
424,14,11.695255355062795,11.002116507732017,Ford_Figo,Petrol,Individual,Manual,Third Owner
425,21,11.775297421715827,10.736418414365374,Maruti_Wagon,Petrol,Individual,Manual,First Owner
426,21,12.524530013005734,10.011848562206193,Ford_Endeavour,Diesel,Dealer,Manual,Second Owner
427,14,12.506180941677357,12.100717685412471,Volkswagen_Jetta,Diesel,Individual,Manual,Second Owner
428,10,13.122365377402328,10.308985993422082,Volkswagen_Polo,Diesel,Individual,Manual,Second Owner
429,10,12.899222326086994,11.029893332154973,Hyundai_Grand,Petrol,Dealer,Manual,First Owner
430,10,13.304686600863562,11.074187917598492,Hyundai_i20,Petrol,Dealer,Manual,First Owner
431,13,14.115615891155079,11.407576060361786,Audi_Q5,Diesel,Individual,Automatic,Second Owner
432,12,12.899222326086994,11.238185941887343,Renault_Duster,Diesel,Dealer,Manual,Second Owner
433,14,12.301387370778713,11.156264806643742,Ford_Figo,Diesel,Individual,Manual,Second Owner
434,13,12.611541086966115,11.361672250100924,Honda_Brio,Petrol,Dealer,Manual,Second Owner
435,7,12.429220196836383,11.695255355062795,Maruti_Omni,Petrol,Individual,Manual,First Owner
436,10,13.304686600863562,11.695255355062795,Honda_Mobilio,Diesel,Individual,Manual,First Owner
437,13,12.560247968016562,11.225256725762893,Honda_Brio,Petrol,Individual,Automatic,Second Owner
438,16,12.765691290604371,10.95143792640201,Honda_Accord,Petrol,Dealer,Manual,First Owner
439,14,12.04355959836804,11.156264806643742,Mahindra_Bolero,Diesel,Individual,Manual,Third Owner
440,10,12.345834587905333,10.714439990727769,Ford_Figo,Petrol,Individual,Manual,First Owner
441,12,13.122365377402328,11.185878668996171,Mahindra_XUV500,Diesel,Dealer,Manual,Second Owner
442,14,11.225256725762893,9.61587214452889,Tata_Nano,Petrol,Individual,Manual,First Owner
443,9,13.304686600863562,10.308985993422082,Hyundai_i20,Petrol,Individual,Manual,First Owner
444,14,12.301387370778713,11.289794413577894,Tata_Indigo,Diesel,Individual,Manual,First Owner
445,16,11.918397239722838,12.00762780434872,Tata_Indica,Diesel,Individual,Manual,Second Owner
446,19,11.082157933374816,11.731578951011572,Maruti_Alto,Petrol,Individual,Manual,Second Owner
447,19,11.695255355062795,11.251573687764477,Maruti_Zen,Petrol,Individual,Manual,Second Owner
448,11,12.388398368982115,11.407576060361786,Maruti_Swift,Diesel,Individual,Manual,First Owner
449,8,12.873904582205107,10.308985993422082,Renault_KWID,Petrol,Individual,Manual,First Owner
450,13,12.100717685412471,10.819798284210286,Chevrolet_Beat,Petrol,Individual,Manual,First Owner
451,13,12.676079399771027,11.289794413577894,Maruti_Swift,Diesel,Individual,Manual,Second Owner
452,7,12.644330802262578,8.517393171418904,Maruti_Alto,Petrol,Individual,Manual,First Owner
453,7,12.948012371209098,10.085850775128717,Maruti_Wagon,Petrol,Individual,Automatic,First Owner
454,6,13.217675375388819,9.210440366976517,Tata_Tiago,Petrol,Individual,Manual,First Owner
455,9,13.217675375388819,11.264476926102367,Maruti_Ertiga,Diesel,Individual,Manual,Third Owner
456,7,13.541075028051122,10.819798284210286,Mahindra_TUV,Diesel,Individual,Manual,First Owner
457,24,10.668978650219241,11.51293546492023,Maruti_800,Petrol,Individual,Manual,Second Owner
458,7,12.429220196836383,9.90353755128617,Maruti_Omni,Petrol,Individual,Manual,First Owner
459,6,13.122365377402328,7.1316985104669115,Hyundai_Santro,Petrol,Individual,Manual,First Owner
460,10,12.847929163278053,9.749928364409826,Tata_Zest,Petrol,Individual,Manual,First Owner
461,6,14.430696737594902,8.517393171418904,Mahindra_XUV500,Diesel,Individual,Automatic,First Owner
462,13,12.765691290604371,11.251573687764477,Volkswagen_Polo,Diesel,Individual,Manual,First Owner
463,17,12.180759965737863,11.407576060361786,Hyundai_Verna,Diesel,Individual,Manual,Second Owner
464,14,12.323860125621126,11.289794413577894,Chevrolet_Beat,Petrol,Individual,Manual,Second Owner
465,10,13.933294482509151,11.082157933374816,Toyota_Innova,Diesel,Individual,Manual,First Owner
466,14,11.798111925972618,11.289794413577894,Tata_Indica,Diesel,Individual,Manual,First Owner
467,12,12.206077645517674,10.08605907808529,Hyundai_EON,Petrol,Individual,Manual,First Owner
468,7,13.753636218075409,9.90353755128617,Maruti_Vitara,Diesel,Individual,Manual,First Owner
469,11,12.899222326086994,11.695255355062795,Renault_Duster,Diesel,Individual,Manual,First Owner
470,16,11.695255355062795,11.695255355062795,Hyundai_i10,Petrol,Individual,Manual,Second Owner
471,10,13.345508528717259,11.289794413577894,Maruti_Swift,Diesel,Individual,Manual,First Owner
472,20,11.608244735642321,11.289794413577894,Maruti_Swift,Petrol,Individual,Manual,First Owner
473,13,13.102162710901053,11.51293546492023,Renault_Duster,Diesel,Individual,Manual,First Owner
474,16,11.849404844423074,11.695255355062795,Maruti_Alto,Petrol,Individual,Manual,Second Owner
475,14,12.07254696717504,11.91170829631447,Ford_Figo,Diesel,Individual,Manual,Second Owner
476,20,11.407576060361786,11.082157933374816,Maruti_Wagon,Petrol,Individual,Manual,Second Owner
477,16,12.524530013005734,11.51293546492023,Maruti_Swift,Diesel,Individual,Manual,Second Owner
